1.478770915967544652e-11 5.158333247463080355e-14 6.058261733160071829e-14 2.848377123780446595e-14 1.325847722567804699e-14 5.097120829777803256e-15 2.369838864195618331e-15 1.057414721504830961e-15 4.143514550536492985e-16 1.499295533957848472e-16 1.522893852617345072e-17 6.088190149295892916e-18
1.709562573034555321e-11 5.631563350152522207e-14 6.360759499999265781e-14 3.006497060960751310e-14 1.405259933899646611e-14 5.434091952114758945e-15 2.536400783263123740e-15 1.135396964450556234e-15 4.459270638994837837e-16 1.615042988009445647e-16 1.509975925712022677e-17 6.020086509618459763e-18
1.959144183212532877e-11 6.054819536915255482e-14 6.538629075523883158e-14 3.111464555122232819e-14 1.461533574854371281e-14 5.687995640421736999e-15 2.666397532503523595e-15 1.197905525196699105e-15 4.717798879516179052e-16 1.710603616273183062e-16 1.471488129726254163e-17 5.842092889121387619e-18
2.223250806809936029e-11 6.403161236421993839e-14 6.561190208406481317e-14 3.148783678702059846e-14 1.487990879024766235e-14 5.832868359700401629e-15 2.747807069574579255e-15 1.239651366875132517e-15 4.897663122485653205e-16 1.778223133548084946e-16 1.404949811089410024e-17 5.540242985533702893e-18
2.497369715990390342e-11 6.654594757347163186e-14 6.404675375183923372e-14 3.106303880065940981e-14 1.478849823064357789e-14 5.845591034661656183e-15 2.769394668989364824e-15 1.255449421390734584e-15 4.978766779425013910e-16 1.810752667048633020e-16 1.325942111591299914e-17 5.171542450803794973e-18
2.760922765181325799e-11 6.791947186346297914e-14 6.057506091745081026e-14 2.976651796102335251e-14 1.430425494069222896e-14 5.710765133671713240e-15 2.723482526750977527e-15 1.241954045066461391e-15 4.948073377134539616e-16 1.803375275709679625e-16 1.261282129448200720e-17 4.842319163074484969e-18
2.990735971395420183e-11 6.804987597900036614e-14 5.522125497564617098e-14 2.758634326527655601e-14 1.341613350502736312e-14 5.422674830498142129e-15 2.606215176165650117e-15 1.197206443527147023e-15 4.797644461635783335e-16 1.753120873795621175e-16 1.208312493441131577e-17 4.579223426209942790e-18
3.177902292354818463e-11 6.697305161550952014e-14 4.819917705305121354e-14 2.458674872101635029e-14 1.214334840988052769e-14 4.985543237864710079e-15 2.419479017863650877e-15 1.121733246923669063e-15 4.529082220868735656e-16 1.660886232085101263e-16 1.151105365845769107e-17 4.336752473570233792e-18
3.317262916356858700e-11 6.481823260930716206e-14 3.990701268491511334e-14 2.091391185970474704e-14 1.054224225082209748e-14 4.418151729372208616e-15 2.171493381447345479e-15 1.018327157736836595e-15 4.153249471131485371e-16 1.530055034634118043e-16 1.082960590917598178e-17 4.073884441932005199e-18
3.406317073827883110e-11 6.178741126341233153e-14 3.094657725749191867e-14 1.680333187727200667e-14 8.705193693392222473e-15 3.750147205856333084e-15 1.874434022545406869e-15 8.923564041003793017e-16 3.688710654578374376e-16 1.367524484826826803e-16 1.003567752469348554e-17 3.780547673672202556e-18
3.447422379361270545e-11 5.812353780436319263e-14 2.215802197563521360e-14 1.259878124807782184e-14 6.770071957750386052e-15 3.026084730913633846e-15 1.546826762394386437e-15 7.514383907779888566e-16 3.160524157211311195e-16 1.182169523685975236e-16 9.159535696879034501e-18 3.462565872654507248e-18
3.442901566400678155e-11 5.410857615373445652e-14 1.452450292706721978e-14 8.732542965017206591e-15 4.913776206559573117e-15 2.303476781608491230e-15 1.212565037612340701e-15 6.048764877590730847e-16 2.602941746394469058e-16 9.849580349339143794e-17 8.245803370515707239e-18 3.134484290166370376e-18
3.398781436553651707e-11 5.000773321957025459e-14 8.777234315471472238e-15 5.593254594671982052e-15 3.316935248815406511e-15 1.646333661689114890e-15 8.982954334461418792e-16 4.632016033477095544e-16 2.052007625467770084e-16 7.876442946384675431e-17 7.340123087721093349e-18 2.812038565442060109e-18
3.323954626689172718e-11 4.603518979236245712e-14 5.000216568131613368e-15 3.350790775562634551e-15 2.091528459608480611e-15 1.104153605727244702e-15 6.277123044833746747e-16 3.364620788252484743e-16 1.544147107901286969e-16 6.032743686872959528e-17 6.484691300132863076e-18 2.510026845494597546e-18
3.227680726300424949e-11 4.235758985852930186e-14 2.750051955627864088e-15 1.916412694011824929e-15 1.248134315378595689e-15 6.989075621646875688e-16 4.146315621497076554e-16 2.317992561554862057e-16 1.107121452855807741e-16 4.415241602399500172e-17 5.712823324006862523e-18 2.237982759166969222e-18
3.117713614492907787e-11 3.906566220568378960e-14 1.481357014800684254e-15 1.063768356124513359e-15 7.156112263902242488e-16 4.212809603956477527e-16 2.602450351678703354e-16 1.517821537416770046e-16 7.563719658635009453e-17 3.084890576783077777e-17 5.040527885529248841e-18 2.001672729562768408e-18
2.999940564022380843e-11 3.621942940540144840e-14 7.847309682972558217e-16 5.771723085197042343e-16 3.980329633606794333e-16 2.438245267286405747e-16 1.560912729694578111e-16 9.474815363309306798e-17 4.928320790582783947e-17 2.057281676847963018e-17 4.468084689603032874e-18 1.799334866882228636e-18
2.878222222096488916e-11 3.384476431604703512e-14 4.086999176406033925e-16 3.065451562536444940e-16 2.156022922718860034e-16 1.362918503341922984e-16 8.989270789867381966e-17 5.655803733577193845e-17 3.067132495411113800e-17 1.310310263158096703e-17 3.979205227683748722e-18 1.619204794071907731e-18
2.753109185056022365e-11 3.187610327574119874e-14 2.090253624087814135e-16 1.593657249090239700e-16 1.139063328936322789e-16 7.383835015822472496e-17 4.991550769184744779e-17 3.238800837449264622e-17 1.826814104449240438e-17 7.979584175122286492e-18 3.538901857323334403e-18 1.449938395532888248e-18
2.625093791760790453e-11 2.991306873508320213e-14 1.035774083615090754e-16 8.014460438088684091e-17 5.809626980644369887e-17 3.846745336031409149e-17 2.655622755076522241e-17 1.769425803508034131e-17 1.035582258824427252e-17 4.619743796503063766e-18 3.112844844013052109e-18 1.285840192095237891e-18
2.495014100359359481e-11 2.645044554695744604e-14 4.289682828757445421e-17 3.379019167780103684e-17 2.494829333064278418e-17 1.698310606443754562e-17 1.206559174642743591e-17 8.338653177992014165e-18 5.155199696876310760e-18 2.372250823215451199e-18 2.694008285470069696e-18 1.125131097421832503e-18
2.365747321527780700e-11 2.196034593486087995e-14 1.626233464276618487e-17 1.302383615762276060e-17 9.809857333764429627e-18 6.882661016468437585e-18 5.052266342834539907e-18 3.637939269442469456e-18 2.400006739029355029e-18 1.142847406266751559e-18 2.287531494347005411e-18 9.688562188321567507e-19
2.238497467998451076e-11 1.764418370238996023e-14 6.427465009485305151e-18 5.232817004980915305e-18 4.031024116976885094e-18 2.923757937926314050e-18 2.225220618077523744e-18 1.673610098783173056e-18 1.181155081931723717e-18 5.810512756924596903e-19 1.904986028803629478e-18 8.202570045981317217e-19
2.113747834446423347e-11 1.371762746058385181e-14 2.687080763594974517e-18 2.234828670908410122e-18 1.773543162908749875e-18 1.342929725063354242e-18 1.068459433390401958e-18 8.447410186667836634e-19 6.382707373641896604e-19 3.241003986796200727e-19 1.556564714050049252e-18 6.822365699471833883e-19
1.991180063492873007e-11 1.035159307251111790e-14 1.202183415147960728e-18 1.029573532657810073e-18 8.485335860520382432e-19 6.772529765270973643e-19 5.658904218428254527e-19 4.706349656479717049e-19 3.762861014277183007e-19 1.962281687934138730e-19 1.248946152164874178e-18 5.576942257076684501e-19
1.871696417948393672e-11 7.613425639034029111e-15 5.773998853079856184e-19 5.125802296252829987e-19 4.404622927347227373e-19 3.713525878315478868e-19 3.246222681210384085e-19 2.817519290170474078e-19 2.336015572391545228e-19 1.228377045841488464e-19 9.849996255175396958e-19 4.481313793131578027e-19
1.755123587291310115e-11 5.478236590658467989e-15 2.986583664122318667e-19 2.755190999280132594e-19 2.464418190020871119e-19 2.183099569688931879e-19 1.977503887242439526e-19 1.763085578586200198e-19 1.474925979189893294e-19 7.780686280405184993e-20 7.643092698131485158e-19 3.540569612495958537e-19
1.642098575369092054e-11 3.869892500851548329e-15 1.652968609958142193e-19 1.579071223375099990e-19 1.460260933748335698e-19 1.344609976134173044e-19 1.246245136768068273e-19 1.117807392057210738e-19 9.386586829762983291e-20 4.963504139286264442e-20 5.837300135323757448e-19 2.750447120636683248e-19
1.533448956506507110e-11 2.691096948774777572e-15 9.670778024349314750e-20 9.493554204698922411e-20 8.996994385776801743e-20 8.505638495085123855e-20 7.932256010598795694e-20 7.126153259450291065e-20 5.999563564401351423e-20 3.177891518995775066e-20 4.390584808193793942e-19 2.101487295020094416e-19
1.433239376297645182e-11 1.847714429813655073e-15 5.892270671594896722e-20 5.893347072805572033e-20 5.677216295849875187e-20 5.429511709017926663e-20 5.067827995019032206e-20 4.557630999810828304e-20 3.843675137191909033e-20 2.038327345326363001e-20 3.254925272422447083e-19 1.580202127352122544e-19
1.344552545580156508e-11 1.255607707572618712e-15 3.685073226023433799e-20 3.728492854518473467e-20 3.626426593971575963e-20 3.475015837585340136e-20 3.245372932399267495e-20 2.920710163848004896e-20 2.466022033720497861e-20 1.308761248326381151e-20 2.380537743629102349e-19 1.170358424701402151e-19
1.261844397218706082e-11 8.465614318037636247e-16 2.344366070810052311e-20 2.384977769566310926e-20 2.324198733224104509e-20 2.227813906651906397e-20 2.081374010708722172e-20 1.874028614878795713e-20 1.583460385403946604e-20 8.407902301761453667e-21 1.719873270970549255e-19 8.547976615444973888e-20
1.176436028772470750e-11 5.677617689713577789e-16 1.503172450049252299e-20 1.529361619847306473e-20 1.490678757313255791e-20 1.429153388725361310e-20 1.335570992132969430e-20 1.202912915449048874e-20 1.016931705436989358e-20 5.401608441107181763e-21 1.228696371359670675e-19 6.163160457152331892e-20
1.082776439636987912e-11 3.804683054380903116e-16 9.583736923055920717e-21 9.751455170985851868e-21 9.506141865832467935e-21 9.115159017972829411e-21 8.519876041890107844e-21 7.675386609879662683e-21 6.491042706680950959e-21 3.448670277361868201e-21 8.672388106820108404e-20 4.384708853581497148e-20
9.663462538877148640e-12 2.647847749511457095e-16 6.270843955910388453e-21 6.380898121678221787e-21 6.220933764066705008e-21 5.965659392750940557e-21 5.576765540352479717e-21 5.024705063725568945e-21 4.250328997705816679e-21 2.258514941035258796e-21 6.169541231198364852e-20 3.137692918445899437e-20
8.283541469320884174e-12 1.601095303124888950e-16 4.223290369718435213e-21 4.297590734032706569e-21 4.190131951309541838e-21 4.018467425976552753e-21 3.756821623101957070e-21 3.385271634593451788e-21 2.863995801208833053e-21 1.522025238849488331e-21 4.436197108914164326e-20 2.265595647307276593e-20
6.822907209131434245e-12 9.549769997158831776e-17 2.854946690286140134e-21 2.905272841958162889e-21 2.832774381036155821e-21 2.716861446885434674e-21 2.540129059884325850e-21 2.289096458233784683e-21 1.936866370382583495e-21 1.029396187204006596e-21 3.170305754983346022e-20 1.624432799567482260e-20
5.254610006407576863e-12 5.644500424549706596e-17 1.936634919540478841e-21 1.970822915969507030e-21 1.921711635951614933e-21 1.843148881805597005e-21 1.723320292566049249e-21 1.553093766760388650e-21 1.314226122892118147e-21 6.985176048804877484e-22 2.243964363939098313e-20 1.152534826034763676e-20
3.586427720636898934e-12 3.304816505493395583e-17 1.318876046390820829e-21 1.342184377792906910e-21 1.308776771034124652e-21 1.255312341079401821e-21 1.173745544821106473e-21 1.057845574633286269e-21 8.952028698923171250e-22 4.758210647308442888e-22 1.558457277976587715e-20 8.013824807308654153e-21
1.816707189551490549e-12 1.908899513868345276e-17 7.946854726354673515e-22 8.087538447181196481e-22 7.886616953839134587e-22 7.564801418142025395e-22 7.073677081812896462e-22 6.375626080275120439e-22 5.395916528202969776e-22 2.868224573265905847e-22 9.363181077320634186e-21 4.815303064604558070e-21
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
