2.431060542456360662e-12 2.958327525666355539e-13 3.375839571915558715e-15 3.310526818087636744e-16 1.404423299457048682e-16 6.652131897083948137e-17 2.039340242664851828e-17
2.240917807106086146e-12 2.729726429970779906e-13 2.770480722922109091e-15 1.755787394264606909e-16 7.622701493258598397e-17 4.961123181491407989e-17 1.561057722541901552e-17
2.076389289209099128e-12 2.536286743881094423e-13 2.476491963176077242e-15 9.159154128067979298e-17 4.051154450398162091e-17 3.561384378428939133e-17 1.155383898577782120e-17
1.939405793054595063e-12 2.368684024998954272e-13 2.329622881604592436e-15 4.696183208105597777e-17 2.109318651174520135e-17 2.458135610684016935e-17 8.277278233636342468e-18
1.826157688685288268e-12 2.220324305889792213e-13 2.224050049988531846e-15 2.363796145201924222e-17 1.075492024873893901e-17 1.630722805401064761e-17 5.747006469312425850e-18
1.712663080768609819e-12 2.085411871289067206e-13 2.167629129996125747e-15 1.151925162708194948e-17 5.302476644317320154e-18 1.036359934653568545e-17 3.865381903832948945e-18
1.509302051108737881e-12 1.905888209538320003e-13 2.160195641623158891e-15 4.644520700799631747e-18 2.165609319355369628e-18 6.146161101420085106e-18 2.491457323994297282e-18
1.247975524028507007e-12 1.682068079293182308e-13 2.138021627506725515e-15 1.699473260244307809e-18 7.995681253057901289e-19 3.531342144085295798e-18 1.582690432259637846e-18
9.978892074927179519e-13 1.453012702250720459e-13 2.115556608366303208e-15 6.414896422633996702e-19 3.036147601100873801e-19 2.121794386242716583e-18 1.033690181318749424e-18
7.717880459277021698e-13 1.222148071890944932e-13 2.074677714559002731e-15 2.490221114275463571e-19 1.187022188580827958e-19 1.355724530069724312e-18 6.818079878679341779e-19
5.793261670391870565e-13 9.968669587502260091e-14 1.997361718893306508e-15 1.003213757912352965e-19 4.862016219045181858e-20 8.844065368811418504e-19 4.520907612939748004e-19
4.238814092502573498e-13 7.875316405896353183e-14 1.868773906621272336e-15 4.233970927459153472e-20 2.110088182618190412e-20 5.849323747140646451e-19 3.023511033329810871e-19
3.035236694469849899e-13 6.031352203326956573e-14 1.683025532188729955e-15 1.897927066086767846e-20 9.855496330691436043e-21 3.907865673475625258e-19 2.036032688429596568e-19
2.134692757584859069e-13 4.491858731851833123e-14 1.448164673220187600e-15 9.148289227140763444e-21 4.993760215199537188e-21 2.625633860973509263e-19 1.376054904729138768e-19
1.478799096268910572e-13 3.262217998486214055e-14 1.185822554268411326e-15 4.778658101245083546e-21 2.740660925228286542e-21 1.768155161480656528e-19 9.308067104459188270e-20
1.012158016103869206e-13 2.319209864385674192e-14 9.242583905301794601e-16 2.693122691530803752e-21 1.607888584569680033e-21 1.190835014044670986e-19 6.290469044903936588e-20
6.860958069412440026e-14 1.619981697480716963e-14 6.890819227300124105e-16 1.609587146792220923e-21 9.876785488696321654e-22 8.012189349153307746e-20 4.243647136193395328e-20
4.616771686676028364e-14 1.116577443342022319e-14 4.957940393797833355e-16 1.005473025837425100e-21 6.260828299088665929e-22 5.381871242675885288e-20 2.856327239210408153e-20
3.091144611992091445e-14 7.630159002096045533e-15 3.482953458868087442e-16 6.439526809538321109e-22 4.010169316939630398e-22 3.606765030859861838e-20 1.917196910467337331e-20
2.067646985532312899e-14 5.210262839422754054e-15 2.416220997944495571e-16 4.102327719152639881e-22 2.554959070544935612e-22 2.400658415748694417e-20 1.277599098957971005e-20
1.433533544075546288e-14 3.757896538356677717e-15 1.761871455641908105e-16 2.683014897059479078e-22 1.671097040105360204e-22 1.629202235084904080e-20 8.677247718432188552e-21
8.629774622083466614e-15 2.365058653777756330e-15 1.114913221828642311e-16 1.806220447381957008e-22 1.125077316471936559e-22 1.129916394887253098e-20 6.020974694792682569e-21
5.125738747542040933e-15 1.462625842200845627e-15 6.869715467309780994e-17 1.220595877777327279e-22 7.603383869114066706e-23 7.835462254542586056e-21 4.176753842520522306e-21
3.016391894658288872e-15 8.964512799095896069e-16 4.149623987602328119e-17 8.277768888509285371e-23 5.156668478112113677e-23 5.422235326169964864e-21 2.891095507837550657e-21
1.757617673758439013e-15 5.455386744126935765e-16 2.447974173750411976e-17 5.636356601252809004e-23 3.511296366836494017e-23 3.728711338583329555e-21 1.988553386695461062e-21
1.011368631737105589e-15 3.256228697010708529e-16 1.414833898513445076e-17 3.394953168846096025e-23 2.115043041462639916e-23 2.246337610640467630e-21 1.198365025276723517e-21
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
