1.196618137933656882e-21 2.447627059822051494e-24 5.061164701779553701e-25 1.674484367302734315e-25 1.563164473336752225e-24 9.719725525255725151e-25 5.557928200082963837e-25 2.906200938959177759e-25 1.654206712383661221e-25 9.705460579610688166e-26 4.992304935927181471e-26 2.062607027304784193e-26 1.531606150427729861e-26 6.789886532652949290e-27
1.388231510866905720e-21 2.600081074558748822e-24 5.255378722567114216e-25 1.712572503140858974e-25 1.643127961114385619e-24 1.024855050861982705e-24 5.872986978463730166e-25 3.073931811013471379e-25 1.749064683464803605e-25 1.024771844043082486e-25 5.252896131306234305e-26 2.164864843885325119e-26 1.482002092188526452e-26 6.568939238764076785e-27
1.607917965387470580e-21 2.710671536745705021e-24 5.336467325527051535e-25 1.708150733287390997e-25 1.693498481242240557e-24 1.060073370720519599e-24 6.090979303218247370e-25 3.192854829502670910e-25 1.817118445454211298e-25 1.063854970803378307e-25 5.440298478528428543e-26 2.237784589245574309e-26 1.399347621428585418e-26 6.202075793155205712e-27
1.859748923384789267e-21 2.769510037130188615e-24 5.284138739776290158e-25 1.654999016910350909e-25 1.707455042353672396e-24 1.073329021197847519e-24 6.187416904761230620e-25 3.250656816133026510e-25 1.851741729469165795e-25 1.084220048783406840e-25 5.539181038873761709e-26 2.275929481303985255e-26 1.295753673131877874e-26 5.742828950020953199e-27
2.123140047835462701e-21 2.769886431920220839e-24 5.088975770991538569e-25 1.550934807378352908e-25 1.680467948127054297e-24 1.061757514402705204e-24 6.146271103823160193e-25 3.239171273108458763e-25 1.848496642425517280e-25 1.083460599503761663e-25 5.538420638821145830e-26 2.275180275120220881e-26 1.194390725532536002e-26 5.293640189541755779e-27
2.366640354658772380e-21 2.709402131433398650e-24 4.752314062692118761e-25 1.397570452364054629e-25 1.610221977250181020e-24 1.023653283640174379e-24 5.956533703435423917e-25 3.151963860083939439e-25 1.803245193067916588e-25 1.058831186983945055e-25 5.421820001529158122e-26 2.228436706440040745e-26 1.100587582841587784e-26 4.877555993564460792e-27
2.579080032304333272e-21 2.592375229570333699e-24 4.290323707738646092e-25 1.201817293052780129e-25 1.497718559113954707e-24 9.595038335211745556e-25 5.620410729108758802e-25 2.989951922061353570e-25 1.716330665117597778e-25 1.010263083145103248e-25 5.185936148999164179e-26 2.133504849495476100e-26 1.013969709097563091e-26 4.491478658379188279e-27
2.751373220379532397e-21 2.428978429618950155e-24 3.735333181427833210e-25 9.759173719290970134e-26 1.347717953406821590e-24 8.719865595770123603e-25 5.151359775368922823e-25 2.759765436102226415e-25 1.591357647139915871e-25 9.398564470093803087e-26 4.840959297514523594e-26 1.994229073338930057e-26 9.346953896479198451e-27 4.135425477333699974e-27
2.877481921925241099e-21 2.233553270605202351e-24 3.133142323224385816e-25 7.377516965144936480e-26 1.167945339582663023e-24 7.655215465331110875e-25 4.573441172791484517e-25 2.473340047208697919e-25 1.435048195328573227e-25 8.514610243974388446e-26 4.406274040936654489e-26 1.818461915644957562e-26 8.614296156578309115e-27 3.807368519703292211e-27
2.956322849554818675e-21 2.023442158886623109e-24 2.543955633077979666e-25 5.117561226840382950e-26 9.697450879878045861e-25 6.465109471604283645e-25 3.920281410051911581e-25 2.146625406138165956e-25 1.256152997021865672e-25 7.501105423826320939e-26 3.907359917600407445e-26 1.616726679946322151e-26 7.928531705822804926e-27 3.503577548565089375e-27
