4.470710640000401703e-22 2.861240104280942403e-24 9.909676661883316565e-25 4.911995342224020968e-25 1.683666976497396466e-25 6.998978171792136693e-26 6.728548073598540405e-25 4.286559745213969241e-25 2.592457967229176057e-25 1.473786580775434969e-25 8.811235346159635011e-26 5.265013425074117760e-26 3.038593558859318937e-26 1.270718722260810831e-26 7.989823352101461324e-27 3.603548776772094377e-27
4.629841430902406229e-22 2.529588787619693724e-24 7.865223060556349098e-25 3.773426574974435854e-25 1.333828759029423996e-25 5.637883383456814249e-26 6.012737342049927070e-25 3.854690301646323407e-25 2.344390888861452402e-25 1.338790961301791403e-25 8.029024250058967968e-26 4.809477158062182928e-26 2.783801883080003249e-26 1.165658035575122743e-26 7.353021396588902127e-27 3.316420455454169104e-27
4.710290523041745523e-22 2.189889902557734311e-24 5.883294455938728121e-25 2.669577367788811111e-25 9.816925304262873568e-26 4.241000123819301475e-26 5.198759819934115928e-25 3.361018362747989234e-25 2.060142504067294668e-25 1.183888052205392574e-25 7.131373971255653891e-26 4.286913881838388398e-26 2.491723531814265547e-26 1.045374663147141170e-26 6.764649611198119585e-27 3.051145831253709453e-27
4.715549820249692263e-22 1.878911481928754712e-24 4.197006202141835516e-25 1.727291810278021026e-25 6.645319123562657258e-26 2.949099019808602425e-26 4.336337230898353225e-25 2.834729392744248206e-25 1.756142526567635395e-25 1.017924253425933398e-25 6.169593991359266731e-26 3.727199064840388242e-26 2.179153525289548125e-26 9.167582031490677580e-27 6.221220735155747073e-27 2.806183138408204788e-27
4.653615523984116855e-22 1.621837429621592460e-24 2.954985876884602792e-25 1.031777741932994602e-25 4.138908693927146607e-26 1.891740702964104213e-26 3.478589572624359949e-25 2.306170200896914652e-25 1.448913574954325329e-25 8.498910687819099009e-26 5.195141619123828098e-26 3.160242394951173266e-26 1.862845133173829435e-26 7.867091919480004947e-27 5.719449175653565974e-27 2.580037990658908749e-27
4.535669314126268392e-22 1.422049731823600852e-24 2.145913491870177846e-25 5.821326111982299007e-26 2.401726354551671265e-26 1.128809730583613488e-26 2.679062561203857839e-25 1.806761366753521886e-25 1.155270049966970713e-25 6.881089935531288663e-26 4.255129379770295884e-26 2.613159117227180029e-26 1.557809279483597710e-26 6.613917300410947031e-27 5.256083273569529288e-27 2.371270275132019609e-27
4.373855572295878094e-22 1.269659310228480862e-24 1.659173305328890774e-25 3.191744476536964669e-26 1.324450984095239832e-26 6.372108637086469602e-27 1.979717781651966671e-25 1.361741913268276673e-25 8.893944711885060547e-26 5.398826077091168976e-26 3.388943744445343051e-26 2.108236313839176498e-26 1.276159252174396705e-26 5.457417926431731062e-27 4.828099513548219622e-27 2.178520239718208306e-27
4.180843868844316874e-22 1.152454196734943474e-24 1.375397220231316936e-25 1.749376173467294540e-26 7.063815943284131675e-27 3.459744915319409735e-27 1.405059132044192120e-25 9.876506929072110412e-26 6.611781034309654174e-26 4.106453500490008654e-26 2.626724189492593052e-26 1.661692007579666521e-26 1.026556983722613282e-26 4.432444675868535713e-27 4.432545102055741133e-27 2.000486239646446442e-27
3.969171582079587933e-22 1.060859511214043257e-24 1.209077580517337542e-25 9.852253216676839700e-27 3.679890939950074610e-27 1.825785766207929202e-27 9.597855607500202662e-26 6.903719228550964641e-26 4.752617252678427347e-26 3.032867561853997086e-26 1.985807717944330251e-26 1.283308805361960956e-26 8.135391077711203453e-27 3.556463746675133418e-27 4.066474776296493623e-27 1.835851048873174563e-27
3.749688852621071377e-22 9.868670216084913918e-25 1.106254124605199416e-25 5.874091442388141452e-27 1.880324803391635260e-27 9.414699518834869321e-28 6.331173991587520176e-26 4.664728287480694833e-26 3.312635620052886543e-26 2.181768936684155541e-26 1.469704759248111573e-26 9.752893851740138824e-27 6.381942502405258396e-27 2.832221541899127604e-27 3.727220304047309202e-27 1.683448580643052430e-27
